,summary,Hazard,Mitigation,Adaptation,Causes,Impacts,word
From,2.9420427211542743,-0.054986086869034216,0.03462445729766656,0.09303347073420443,0.035658183421978594,0.07516580338995438,From
narrative.… from,2.9420427211542743,-0.054986086869034216,0.03462445729766656,0.09303347073420443,0.035658183421978594,0.07516580338995438,narrative.… from
NoTricksZone,2.895639050589075,-0.05772658879980848,0.050522770969943856,0.10893178440648185,0.03615143072666518,0.0765376093429547,NoTricksZone
the notrickszone,2.895639050589075,-0.05772658879980848,0.050522770969943856,0.10893178440648185,0.03615143072666518,0.0765376093429547,the notrickszone
Gosselin,2.851533880862365,-0.061384935795360564,0.06587154718583055,0.12428056062236854,0.03765753940480524,0.07883755537746129,Gosselin
notrickszone gosselin,2.851533880862365,-0.061384935795360564,0.06587154718583055,0.12428056062236854,0.03765753940480524,0.07883755537746129,notrickszone gosselin
gosselin the,2.896999639015996,-0.05875106428069731,0.05005300631695969,0.10846201975349755,0.03731082216139578,0.07760384713968502,gosselin the
spella,5.498328704194097,0.0561785135012521,-0.5907155735972552,-0.5323065601607175,-0.01897965724514794,-0.008853663417931918,spella
cold spella,5.498328704194097,0.0561785135012521,-0.5907155735972552,-0.5323065601607175,-0.01897965724514794,-0.008853663417931918,cold spella
spella scenario,4.457379273367997,0.012884017532993614,-0.38083238595721536,-0.3224233725206775,0.01293861909655663,0.031622773766054366,spella scenario
After…,3.285497632283926,-0.03658692628349415,-0.07578952620126697,-0.017380512764729107,0.03175756655125975,0.06532674275078977,After…
day after…,3.285497632283926,-0.03658692628349415,-0.07578952620126697,-0.017380512764729107,0.03175756655125975,0.06532674275078977,day after…
+2409,3.1954505406602784,-0.041128133040603324,-0.04799949168106489,0.010409521755472927,0.032827243197168315,0.0678643255788853,+2409
after… +2409,3.1954505406602784,-0.041128133040603324,-0.04799949168106489,0.010409521755472927,0.032827243197168315,0.0678643255788853,after… +2409
+2409 char+s,3.1380034507946943,-0.04412158365687889,-0.029858153491851468,0.028550859944686428,0.03349110224659818,0.069496118782369,+2409 char+s
tied,3.450065048586876,0.07445117172533097,-0.12466448503036427,-0.06625547159382644,-0.09791454477015703,-0.05986223725224374,tied
snap tied,3.450065048586876,0.07445117172533097,-0.12466448503036427,-0.06625547159382644,-0.09791454477015703,-0.05986223725224374,snap tied
polar,4.7284517985975025,0.07589494477538171,-0.439869233119393,-0.3814602196828551,-0.059828425365560545,-0.04046303746592262,polar
tied polar,3.3732896046401475,0.04138024949873271,-0.1021598115578294,-0.04375079812129141,-0.056994720244310834,-0.01997599204577426,tied polar
vortex,4.788970507834149,0.06894836382807702,-0.4525868625294682,-0.39417784909293035,-0.04920345657835958,-0.03099438126470622,vortex
polar vortex,4.788970507834149,0.06894836382807702,-0.4525868625294682,-0.39417784909293035,-0.04920345657835958,-0.03099438126470622,polar vortex
threatens,3.3941988821513687,0.01861051459561524,-0.10833916275612814,-0.04993014931959018,-0.027512427877895037,0.007524654503822015,threatens
vortex threaten+s,3.3941988821513687,0.01861051459561524,-0.10833916275612814,-0.04993014931959018,-0.027512427877895037,0.007524654503822015,vortex threaten+s
threaten+s thanksgiving,3.46593764097586,0.010092048064206568,-0.12925459899357208,-0.07084558555703419,-0.01429117004757499,0.018873106668752967,threaten+s thanksgiving
travel,3.6517852170465694,0.011054779105446324,-0.18148754808639164,-0.12307853464985366,-0.008473049548727189,0.021558970558485484,travel
thanksgiving travel,3.6517852170465694,0.011054779105446324,-0.18148754808639164,-0.12307853464985366,-0.008473049548727189,0.021558970558485484,thanksgiving travel
travel thanksgiving,3.46593764097586,0.010092048064206568,-0.12925459899357208,-0.07084558555703419,-0.01429117004757499,0.018873106668752967,travel thanksgiving
thanksgiving forecast,6.848712313493509,0.08866314367522288,-0.81033205067341,-0.7519230372368719,-0.04272718967090876,-0.04147724831879734,thanksgiving forecast
forecast colder,20.91508519381831,0.1615981996296926,-1.9267420777236486,-1.8683330642871105,-0.08845906260448066,-0.12746037981782282,forecast colder
colder and,13.897847257204191,0.14078768314051332,-1.5180053540620424,-1.4595963406255046,-0.07335374888305343,-0.09903273205516905,colder and
snowier,12.41619222306185,0.1392926227334772,-1.4052728447062033,-1.3468638312696652,-0.07653439783324537,-0.09797956686982352,snowier
and snowier,12.41619222306185,0.1392926227334772,-1.4052728447062033,-1.3468638312696652,-0.07653439783324537,-0.09797956686982352,and snowier
snowier than,11.425339023950809,0.18289806780561296,-1.3221050097107678,-1.26369599627423,-0.1489570905536401,-0.1644848850237136,snowier than
usual across,9.551021376898099,0.15008793770966108,-1.1429194987363602,-1.0845104852998224,-0.10746638121786213,-0.11752444682628203,usual across
swathes,5.252003798325116,0.07660607941762662,-0.5448810791572566,-0.48647206572071866,-0.04991828762222502,-0.036160849445727235,swathes
large swathes,5.252003798325116,0.07660607941762662,-0.5448810791572566,-0.48647206572071866,-0.04991828762222502,-0.036160849445727235,large swathes
swathes the,4.713462627754884,0.05564378728896682,-0.4366942025572207,-0.3782851891206826,-0.03357049045575182,-0.015348600035311698,swathes the
u.s. threatening,4.671497833133322,0.055217911290341225,-0.42775115490458626,-0.36934214146804845,-0.03398014985081446,-0.015295995181316564,u.s. threatening
snarl,4.40750243449393,0.0453645686293679,-0.36957958714428096,-0.31117057370774304,-0.02782763631430406,-0.0065459211375087905,snarl
threatening snarl,4.40750243449393,0.0453645686293679,-0.36957958714428096,-0.31117057370774304,-0.02782763631430406,-0.0065459211375087905,threatening snarl
snarl what,4.321547981364325,0.04206771365051035,-0.34988506659300805,-0.2914760531564703,-0.025906593054257455,-0.003726904569537525,snarl what
what the,4.713462627754884,0.05564378728896682,-0.4366942025572207,-0.3782851891206826,-0.03357049045575182,-0.015348600035311698,what the
AAA,4.207911706956801,0.03761600603545291,-0.3232378925301879,-0.26482887909364994,-0.023409568068333577,-1.031162405202557e-06,AAA
the aa+a,4.207911706956801,0.03761600603545291,-0.3232378925301879,-0.26482887909364994,-0.023409568068333577,-1.031162405202557e-06,the aa+a
projecting,4.129887177746495,0.03448737356261659,-0.3045214883648594,-0.24611247492832153,-0.021716297027965233,0.0025645416482218274,projecting
aa+a projecting,4.129887177746495,0.03448737356261659,-0.3045214883648594,-0.24611247492832153,-0.021716297027965233,0.0025645416482218274,aa+a projecting
projecting record,3.9692044873602343,0.027823484288278865,-0.2648370931045477,-0.2064280796680098,-0.018262339518033577,0.007892103938565537,projecting record
record holiday,3.9124362533282384,0.02538784830692513,-0.25043166215647383,-0.1920226487199358,-0.017047215907352958,0.009795199806836286,record holiday
traffic,2.8872143588279235,-0.02962794086428282,0.05343645289298187,0.11184546632951978,0.0049517135585078215,0.047301775683803234,traffic
holiday traffic,2.8872143588279235,-0.02962794086428282,0.05343645289298187,0.11184546632951978,0.0049517135585078215,0.047301775683803234,holiday traffic
the big,2.9346045428964906,-0.028335147365757696,0.03715589466175029,0.0955649080982881,0.00605084424037982,0.04739718110744746,the big
picture,4.009297372560482,0.025478743333700753,-0.27488740665500105,-0.21647839321846327,-0.01417692273571961,0.011243723547616463,picture
big picture,4.009297372560482,0.025478743333700753,-0.27488740665500105,-0.21647839321846327,-0.01417692273571961,0.011243723547616463,big picture
picture the,3.942017609980478,0.023094923773839534,-0.2579640754930729,-0.1995550620565349,-0.01332882089661916,0.01292658418554239,picture the
service sei+ns,3.1935836717457753,-0.012064963930348433,-0.04741509381886238,0.010993919617675553,0.00021922089209342187,0.03709989694525719,service sei+ns
sei+ns the,3.094768877272026,-0.017947499233992997,-0.01598462668600882,0.04242438675052921,0.0023527969463301712,0.04087963656407937,sei+ns the
the polar,3.298404040898884,-0.006212183912360208,-0.07971012702058851,-0.021301113584050558,-0.0019334945778717023,0.03327206084822267,the polar
vortex area,3.5397350044672393,0.00594887415419495,-0.1503232663505711,-0.09191425291403321,-0.006508418162355699,0.025090974728954343,vortex area
col…,3.6944465855131434,0.012918820921528271,-0.19310216880484823,-0.13469315536831042,-0.009197115429341674,0.02025448131463063,col…
area col…,3.6944465855131434,0.012918820921528271,-0.19310216880484823,-0.13469315536831042,-0.009197115429341674,0.02025448131463063,area col…
col… thanksgiving,3.816133432072422,0.018011876175423987,-0.225509118952709,-0.16710010551617102,-0.011194762229027072,0.016647908948565267,col… thanksgiving
traffic.The,2.8699408788475584,-0.03038023417298223,0.0594371706433502,0.11784618407988812,0.004847018244295481,0.047551272955341825,traffic.The
holiday traffic.the,2.8699408788475584,-0.03038023417298223,0.0594371706433502,0.11784618407988812,0.004847018244295481,0.047551272955341825,holiday traffic.the
traffic.the big,2.9346045428964906,-0.028335147365757696,0.03715589466175029,0.0955649080982881,0.00605084424037982,0.04739718110744746,traffic.the big
Nation…,2.775161558032117,-0.037992254098675265,0.0930196358836156,0.15142864932015349,0.007954209289925615,0.05243893546628664,Nation…
the nation…,2.775161558032117,-0.037992254098675265,0.0930196358836156,0.15142864932015349,0.007954209289925615,0.05243893546628664,the nation…
+138,2.7506308948885576,-0.04002700023177028,0.10189829880832825,0.16030731224486627,0.0087597106355905,0.05371963116372941,+138
nation… +138,2.7506308948885576,-0.04002700023177028,0.10189829880832825,0.16030731224486627,0.0087597106355905,0.05371963116372941,nation… +138
+138 char+s,2.737799445092497,-0.04110277801506917,0.10657412500249056,0.1649831384390286,0.009181646821075145,0.054392557117582174,+138 char+s
Winter,3.2300683312750884,-0.04161459735471008,-0.05877469170630346,-0.00036567826976537793,0.034865949177760154,0.0691973034137555,Winter
intensifies,5.2824650051928215,0.02063319009588762,-0.5506642453204017,-0.49225523188386383,0.02074620697839979,0.030887408194481273,intensifies
winter intensifie+s,3.314324406924921,-0.03779606481676601,-0.0845252035539937,-0.02611619011745576,0.03427300052762067,0.0672283415470829,winter intensifie+s
Kashmir,6.609657750482409,0.03969923253079921,-0.7748032744883718,-0.7163942610518338,0.01690862430939293,0.017102847829707685,Kashmir
intensifie+s kashmir,3.563543801152332,-0.027491162538539914,-0.15702689899625472,-0.09861788555971673,0.03257598413285913,0.06172479986956481,intensifie+s kashmir
Srinagar,7.935879225191821,0.05439486689901938,-0.9576655507689269,-0.8992565373323891,0.012035033423317866,0.004669101719719435,Srinagar
kashmir srinagar,3.7929938268878924,-0.0191169549737799,-0.21942703470620314,-0.16101802126966508,0.031084839775832783,0.05703454311013464,kashmir srinagar
srinagar record+s,4.151770852044893,-0.007731512121607492,-0.3098063540653144,-0.2513973406287767,0.02887948321869025,0.05031572376771148,srinagar record+s
record+s season,4.734116544975617,0.007396498324370953,-0.4410665290012602,-0.38265751556472244,0.025592475173754046,0.04071154796841391,record+s season
season coldest,6.825148237808944,0.04241310703181009,-0.806885460162618,-0.7484764467260802,0.016057176202099434,0.014895217725678726,season coldest
coldest night,10.056253985446155,0.07095038163793824,-1.1944661275757995,-1.1360571141392617,0.005696738424372672,-0.010878183000580879,coldest night
-3.2,4.151770852044893,-0.007731512121607492,-0.3098063540653144,-0.2513973406287767,0.02887948321869025,0.05031572376771148,-3.2
night -3.2,4.151770852044893,-0.007731512121607492,-0.3098063540653144,-0.2513973406287767,0.02887948321869025,0.05031572376771148,night -3.2
-3.2 deg,3.930067123705123,-0.01454377596750778,-0.25492790506047813,-0.19651889162394026,0.03022473614283067,0.05438498403674704,-3.2 deg
SRINAGAR,5.115135919605479,0.015618600127124077,-0.5184753713004152,-0.4600663578638772,0.023614237063915626,0.03513195203629121,SRINAGAR
deg srinagar,3.7340067262490724,-0.02117933424418522,-0.20375324597207733,-0.14534423253553952,0.03146192052816902,0.05820866188884691,deg srinagar
srinagar kashmir,5.110314221713318,0.015521323416253932,-0.5175322933560919,-0.45912327991955393,0.023638494400805704,0.035199553470571146,srinagar kashmir
kashmir the,5.760962760279758,0.027349322641133673,-0.6373760061243662,-0.5789669926878283,0.020528957388736824,0.026683199430225384,kashmir the
grip,6.061174709610107,0.03205676238791335,-0.6881750272677188,-0.6297660138311808,0.01919650378285775,0.023118653093086854,grip
the grip,6.061174709610107,0.03205676238791335,-0.6881750272677188,-0.6297660138311808,0.01919650378285775,0.023118653093086854,the grip
intense,7.524778052633479,0.05030747758483631,-0.9044727150352962,-0.8460637015987584,0.013456997273477296,0.008248350736174335,intense
grip intense,7.524778052633479,0.05030747758483631,-0.9044727150352962,-0.8460637015987584,0.013456997273477296,0.008248350736174335,grip intense
intense cold,11.199059187471974,0.0776880331927677,-1.3021011731561638,-1.243692159719626,0.0028278695223689686,-0.01772940832936206,intense cold
the minimum,6.325376604226975,0.04660929637194095,-0.7308409745132722,-0.6724319610767343,0.0050385970402263775,0.007689827909058617,the minimum
minimum temperatur+e,5.683429820395115,0.03320730687254844,-0.6238262916149069,-0.565417278178369,0.012360654559062169,0.01950581162719422,minimum temperatur+e
temperatur+e across,5.101011394342567,0.02001440077565973,-0.5157102321871024,-0.4573012187505647,0.01819797844996759,0.030102088749833996,temperatur+e across
the valley,4.753960139404851,0.011371265129802632,-0.44524938376134177,-0.3868403703248039,0.021409620413672517,0.03652869320833217,the valley
valley dipped,4.584809956784961,0.006870861141340121,-0.40902005544951675,-0.35061104201297877,0.02291901677754899,0.039725645069082355,valley dipped
dipped several,4.442807286885186,0.0029185743708570423,-0.37755784796748776,-0.3191488345309499,0.024162459232327772,0.04245362253207819,dipped several
several degrees,4.3756351331803724,-0.0014893799514272951,-0.3623230820733054,-0.30391406863676745,0.027575466970742573,0.04645144120706344,several degrees
below the,5.760962760279758,0.027349322641133673,-0.6373760061243662,-0.5789669926878283,0.020528957388736824,0.026683199430225384,below the
freezing,4.760426754854781,0.008001564759447962,-0.44660871810785163,-0.3881997046713138,0.02545174373840837,0.04030999608939429,freezing
the freezing,4.760426754854781,0.008001564759447962,-0.44660871810785163,-0.3881997046713138,0.02545174373840837,0.04030999608939429,the freezing
point,5.0364125281698975,0.01400991201748612,-0.5029654281690938,-0.44455641473255586,0.024012705314944337,0.036244906615701095,point
freezing point,5.0364125281698975,0.01400991201748612,-0.5029654281690938,-0.44455641473255586,0.024012705314944337,0.036244906615701095,freezing point
point with,5.318241420892937,0.019575268926059236,-0.5574140882260086,-0.4990050747894706,0.022609563838714885,0.03234884049057179,point with
with srinagar,5.06588986806925,0.014617420769533221,-0.5088012114194287,-0.45039219798289076,0.02386289549000122,0.03582585175079316,with srinagar
srinagar experiencing,6.241265199439827,0.03469270310774088,-0.7174543176515169,-0.6590453042149791,0.018425253901981586,0.021076484770813947,srinagar experiencing
experiencing the,5.760962760279758,0.027349322641133673,-0.6373760061243662,-0.5789669926878283,0.020528957388736824,0.026683199430225384,experiencing the
night this,4.151770852044893,-0.007731512121607492,-0.3098063540653144,-0.2513973406287767,0.02887948321869025,0.05031572376771148,night this
this winter,5.402005183682891,0.021131028908914277,-0.5730416144578176,-0.5146326010212798,0.02220470849211559,0.031236316987583508,this winter
officials,3.6801395488411015,-0.02311567067397263,-0.1892220718445756,-0.13081305840803767,0.03181001529392488,0.05929957036667125,officials
winter officials,3.6801395488411015,-0.02311567067397263,-0.1892220718445756,-0.13081305840803767,0.03181001529392488,0.05929957036667125,winter officials
officials said,3.466845075297921,-0.03132594462259457,-0.12951637968521645,-0.07110736624867842,0.03322456886395538,0.06380618996789024,officials said
said monday,3.341374976514997,-0.03660838216629877,-0.09265379139317015,-0.03424477795663219,0.03408473542538539,0.06660837170464659,said monday
srinagar recorded,3.1879863276921596,-0.043592630865075845,-0.045660871742007024,0.012748141694530795,0.03516586313622611,0.07020294551794279,srinagar recorded
recorded srinagar,3.3554750031066236,-0.035996401866381464,-0.096864740561742,-0.03845572712520403,0.03398700330178861,0.0662874952726928,recorded srinagar
+810,4.010675427805769,-0.011987852886833076,-0.2752310624985188,-0.2168220490619808,0.02972920008408829,0.0528757593885069,+810
night +810,4.010675427805769,-0.011987852886833076,-0.2752310624985188,-0.2168220490619808,0.02972920008408829,0.0528757593885069,night +810
+810 char+s,3.8246735883753398,-0.01803341308142429,-0.22774452676666393,-0.16933551333012592,0.03088406781183672,0.05641256143652004,+810 char+s
What,4.195717309356567,0.013880408856465536,-0.3203357163071224,-0.26192670287058434,0.005074905094481916,0.02718203672221954,What
Know,4.3031086269461785,0.017179443481152974,-0.3456090975078937,-0.2872000840713557,0.004010876308857666,0.024896790176100834,Know
what know,4.3031086269461785,0.017179443481152974,-0.3456090975078937,-0.2872000840713557,0.004010876308857666,0.024896790176100834,what know
About,3.210960381044952,-0.011068208749263894,-0.05284147602341221,0.005567537413125623,-0.00014524812464146637,0.03645281518172253,About
know about,3.210960381044952,-0.011068208749263894,-0.05284147602341221,0.005567537413125623,-0.00014524812464146637,0.03645281518172253,know about
Travel,3.267416401663781,-0.007903244838129124,-0.07027098089024443,-0.011861967453706592,-0.001308353672530127,0.03438510621532251,Travel
about travel,3.267416401663781,-0.007903244838129124,-0.07027098089024443,-0.011861967453706592,-0.001308353672530127,0.03438510621532251,about travel
Ahead,3.343064695786006,-0.0038300572974437,-0.09315935936590601,-0.03475034592936807,-0.0028185469284609382,0.03169423018070673,Ahead
travel ahead,3.343064695786006,-0.0038300572974437,-0.09315935936590601,-0.03475034592936807,-0.0028185469284609382,0.03169423018070673,travel ahead
ahead thanksgiving,3.4608634386407995,0.002159488670599366,-0.12778950617962104,-0.0693804927430831,-0.005067509579370685,0.027674345363002766,ahead thanksgiving
thanksgiving thanksgiving,3.4608634386407995,0.002159488670599366,-0.12778950617962104,-0.0693804927430831,-0.005067509579370685,0.027674345363002766,thanksgiving thanksgiving
thanksgiving week,6.102508839153071,0.07732032571152107,-0.6949713712337703,-0.6365623577972324,-0.0370664077206674,-0.030912165679178937,thanksgiving week
week forecast,6.848712313493509,0.08866314367522288,-0.81033205067341,-0.7519230372368719,-0.04272718967090876,-0.04147724831879734,week forecast
swaths,5.252003798325116,0.07660607941762662,-0.5448810791572566,-0.48647206572071866,-0.04991828762222502,-0.036160849445727235,swaths
large swaths,5.252003798325116,0.07660607941762662,-0.5448810791572566,-0.48647206572071866,-0.04991828762222502,-0.036160849445727235,large swaths
swaths the,4.931635862342028,0.06473306541741444,-0.4819421504364638,-0.42353313699992595,-0.04059338240946401,-0.0242460080647007,swaths the
according,6.125301610199065,0.06596921293367156,-0.6986993972018798,-0.6402903837653419,-0.01804339767642131,-0.02185490138232661,according
u.s. according,4.692311511766963,0.05598272370555036,-0.4321967201965469,-0.37378770676000905,-0.034485849134355685,-0.015996600053094886,u.s. according
national ...,5.241626824361875,0.06066686531300908,-0.5429033123158507,-0.48449429887931256,-0.029232949504777013,-0.016368665806161385,national ...
... thanksgiving,3.4608634386407995,0.002159488670599366,-0.12778950617962104,-0.0693804927430831,-0.005067509579370685,0.027674345363002766,... thanksgiving
... this,3.0587539336454013,-0.01618752071734358,-0.004279021306269922,0.05412999213026794,-0.0014235182140612103,0.03798054208942983,... this
youtube.com,2.93623520032744,-0.025265826178457646,0.036600383850961996,0.09500939728749987,0.002666149490752102,0.04417542597491833,youtube.com
appeared youtube.com,2.93623520032744,-0.025265826178457646,0.036600383850961996,0.09500939728749987,0.002666149490752102,0.04417542597491833,appeared youtube.com
2025-11-24,2.881460939888505,-0.02947994474165881,0.055431164173880394,0.11384017761041844,0.004468912525563794,0.04696260223610955,2025-11-24
youtube.com 2025-11-24,2.881460939888505,-0.02947994474165881,0.055431164173880394,0.11384017761041844,0.004468912525563794,0.04696260223610955,youtube.com 2025-11-24
20:13:25,2.8409843984909275,-0.03266603072222093,0.06957798919651124,0.1279870026330491,0.005796514599347668,0.049035554149419854,20:13:25
2025-11-24 20:13:25,2.8409843984909275,-0.03266603072222093,0.06957798919651124,0.1279870026330491,0.005796514599347668,0.049035554149419854,2025-11-24 20:13:25
Kristian,2.749745706238933,-0.06652773641437648,0.10222016355376606,0.16062917699030388,0.037336103110718645,0.08063942238879293,Kristian
Winfield,2.779108290642063,-0.06460318662568218,0.09159848301141661,0.1500074964479546,0.03700833061236178,0.07971258532340827,Winfield
kristian winfield,2.779108290642063,-0.06460318662568218,0.09159848301141661,0.1500074964479546,0.03700833061236178,0.07971258532340827,kristian winfield
Karl-Anthony,2.8152660065362056,-0.0622772945785187,0.07867184726561754,0.13708086070215547,0.03659911230537787,0.07857808692675727,Karl-Anthony
winfield karl-anthony,2.8152660065362056,-0.0622772945785187,0.07867184726561754,0.13708086070215547,0.03659911230537787,0.07857808692675727,winfield karl-anthony
Towns,2.8690885754230067,-0.05890030789969721,0.05973419070139629,0.11814320413793425,0.03597800503204083,0.07690192199776431,Towns
karl-anthony towns,2.8690885754230067,-0.05890030789969721,0.05973419070139629,0.11814320413793425,0.03597800503204083,0.07690192199776431,karl-anthony towns
37-point,2.9019862742823626,-0.05688363975562951,0.048333175791398245,0.10674218922793625,0.035590991635834186,0.07588401661412343,37-point
towns 37-point,2.9019862742823626,-0.05688363975562951,0.048333175791398245,0.10674218922793625,0.035590991635834186,0.07588401661412343,towns 37-point
37-point night,2.9492760302350107,-0.05404396649059661,0.0321688737447644,0.09057788718130245,0.03502437683697336,0.07442843714046427,37-point night
right,2.9845292450462275,-0.05197015143758963,0.02028657294267249,0.0786955863792105,0.03459375618961692,0.07334846278794846,right
night right,2.9845292450462275,-0.05197015143758963,0.02028657294267249,0.0786955863792105,0.03459375618961692,0.07334846278794846,night right
right time,3.044308067037554,-0.04853226868762741,0.00045496094217631306,0.05886397437871427,0.03384668832027356,0.07152539816176279,right time
time for,3.0818418157778242,-0.0464212077532669,-0.011798809897071095,0.046610203539466766,0.0333662814164473,0.0703850096149839,time for
Knicks,3.11453405739266,-0.04461050356736415,-0.02235096026186837,0.03605805317466951,0.03294040022327944,0.06939377923887942,Knicks
for knicks,3.11453405739266,-0.04461050356736415,-0.02235096026186837,0.03605805317466951,0.03294040022327944,0.06939377923887942,for knicks
knicks struggling,3.1885153745524075,-0.040602833714663084,-0.045826808139789545,0.012582205296748347,0.03194982430292731,0.0671553797290218,knicks struggling
star,5.527392143121584,0.027692353971461015,-0.5959875202834259,-0.5375785068468879,0.0165022576769904,0.02473636034333477,star
struggling star,3.3152477062508003,-0.03399548786481279,-0.08480374319911319,-0.026394729762575272,0.030159685746883963,0.06332396246321187,struggling star
star these,3.386145316527816,-0.03042226767707177,-0.10596359916379211,-0.04755458572725418,0.02910224531319226,0.06117446254833162,star these
these are,4.69303293899244,0.011439370802284354,-0.43235045503935043,-0.37394144160281245,0.020021475421280955,0.03583264776141033,these are
are the,5.1531242467213625,0.023400655252249682,-0.5258745800888006,-0.4674655666522625,0.015160615595819535,0.026728072114273752,are the
the kind+s,5.324810562375605,0.027716967604025748,-0.5586485353239272,-0.5002395218873894,0.013087381028180054,0.023213374855395968,the kind+s
nights,5.844350265021339,0.040327596358330706,-0.6517468274296265,-0.5933378139930886,0.006158136083476347,0.012312378124964796,nights
kind+s nights,5.844350265021339,0.040327596358330706,-0.6517468274296265,-0.5933378139930886,0.006158136083476347,0.012312378124964796,kind+s nights
nights that,6.482665258952026,0.05556200723165955,-0.7554031306971181,-0.69699411726058,-0.004104573241748317,-0.0021360971719886763,nights that
that can,7.22235122250739,0.07408955290575335,-0.8634519534798283,-0.8050429400432904,-0.019451747520483884,-0.021520875456005104,that can
can snap,8.262194836091865,0.10456820410321709,-0.9979616703931072,-0.9395526569565693,-0.05074476953751227,-0.05717792496496259,can snap
snap cold,11.199059187471974,0.0776880331927677,-1.3021011731561638,-1.243692159719626,0.0028278695223689686,-0.01772940832936206,snap cold
spell helf,6.672977006704688,0.053637895032042214,-0.7843374876966512,-0.7259284742601134,0.000561236222497947,0.0010530399022153037,spell helf
helf the,5.1531242467213625,0.023400655252249682,-0.5258745800888006,-0.4674655666522625,0.015160615595819535,0.026728072114273752,helf the
kind,5.324810562375605,0.027716967604025748,-0.5586485353239272,-0.5002395218873894,0.013087381028180054,0.023213374855395968,kind
the kind,5.324810562375605,0.027716967604025748,-0.5586485353239272,-0.5002395218873894,0.013087381028180054,0.023213374855395968,the kind
kind that,6.482665258952026,0.05556200723165955,-0.7554031306971181,-0.69699411726058,-0.004104573241748317,-0.0021360971719886763,kind that
jolt,5.2213955550751505,0.02286085770129742,-0.5390361133810415,-0.4806270999445037,0.017038089819135686,0.02789766987458669,jolt
that jolt,5.2213955550751505,0.02286085770129742,-0.5390361133810415,-0.4806270999445037,0.017038089819135686,0.02789766987458669,that jolt
slumping,4.960947273258896,0.01661387757155061,-0.4878681045158525,-0.42945909107931446,0.019512311636262766,0.03267629426602564,slumping
jolt slumping,4.960947273258896,0.01661387757155061,-0.4878681045158525,-0.42945909107931446,0.019512311636262766,0.03267629426602564,jolt slumping
slumping star,4.2083521040864245,-0.00267054581654776,-0.32334254636231885,-0.26493353292578103,0.024647508467402247,0.04561532941798655,slumping star
star out,4.585094231502479,0.00687935177331635,-0.40908205712625645,-0.35067304368971863,0.02291564543892766,0.03971940779325471,star out
month-long,4.4064324045685765,0.0018785358709955012,-0.3693367830051199,-0.31092776956858187,0.024477306480141778,0.043159328378846055,month-long
out month-long,4.4064324045685765,0.0018785358709955012,-0.3693367830051199,-0.31092776956858187,0.024477306480141778,0.043159328378846055,out month-long
haze,4.230155005565916,-0.0033429784320317076,-0.3285100362306035,-0.2701010227940656,0.02598979145537538,0.046630749944377076,haze
month-long haze,4.230155005565916,-0.0033429784320317076,-0.3285100362306035,-0.2701010227940656,0.02598979145537538,0.046630749944377076,month-long haze
haze and,4.161472887806948,-0.005464157745883347,-0.31214047067983175,-0.2537314572432939,0.02657255164623527,0.048007421426646484,haze and
remind,4.110694916111597,-0.007066299485069835,-0.29986349306370935,-0.2414544796271714,0.027001306331957523,0.04903480099636879,remind
and remind,4.110694916111597,-0.007066299485069835,-0.29986349306370935,-0.2414544796271714,0.027001306331957523,0.04903480099636879,and remind
everyone,4.029490879469693,-0.009691808152131227,-0.27991143484213865,-0.2215024214056009,0.027683594951374645,0.050695831349147756,everyone
remind everyone,4.029490879469693,-0.009691808152131227,-0.27991143484213865,-0.2215024214056009,0.027683594951374645,0.050695831349147756,remind everyone
why,3.9370938890032035,-0.012780228575123228,-0.2567142590337347,-0.19830524559719664,0.028455409128612816,0.05261478268562747,why
everyone why,3.9370938890032035,-0.012780228575123228,-0.2567142590337347,-0.19830524559719664,0.028455409128612816,0.05261478268562747,everyone why
supposed,3.8600375325927607,-0.015444050616726643,-0.23694830640107428,-0.1785392929645364,0.029095758438395805,0.05424046465523532,supposed
why supposed,2.8677503270510947,-0.05940819412877797,0.06020073627429338,0.11860974971083103,0.03644455060493785,0.07736846757066133,why supposed
matter,3.764555290345181,-0.018865196552932242,-0.21190113700331334,-0.15349212356677544,0.029886028771900847,0.05628981585296736,matter
supposed matt+er,3.764555290345181,-0.018865196552932242,-0.21190113700331334,-0.15349212356677544,0.029886028771900847,0.05628981585296736,supposed matt+er
the start,3.7057878892858707,-0.020799767085655098,-0.1961672913197149,-0.13775827788317707,0.030101828704636176,0.05731667517985757,the start
start this,3.710385239367654,-0.020593210714700882,-0.19740710883501025,-0.1389980953984723,0.03002572279338305,0.05717959497248088,start this
NBA,3.715681347104625,-0.020370152112383914,-0.19883346519021078,-0.14042445175367285,0.029954120411105192,0.05703703954998486,NBA
this nba,3.715681347104625,-0.020370152112383914,-0.19883346519021078,-0.14042445175367285,0.029954120411105192,0.05703703954998486,this nba
nba season,2.8736032561866196,-0.05862147946352532,0.05816186823447896,0.11657088167101684,0.035925232087166296,0.0767619510326008,nba season
season has,2.9069459918243905,-0.05658259434380152,0.04662555775764669,0.10503457119418463,0.0355321429007188,0.07573095123682168,season has
been something,2.954926884398182,-0.053709132209047494,0.03025469295853121,0.08866370639506894,0.03495583278533446,0.07425504949273191,been something
something clos+e,3.016611016785967,-0.050113208352938816,0.009594579098716353,0.06800359253525434,0.03419552259889121,0.07236890860228826,something clos+e
nightmare,3.097869203166627,-0.0455303300530614,-0.016985920839924916,0.04142309259661302,0.033158374126724996,0.06989884874492676,nightmare
